Time (seconds),Conductivity (mS/cm),Measured distance (cm),Flowrate (mL/min),Permeate mass (g),Stage number
3345.447407722473,2.6364681420736744,19.974172115325928,496.2890625,1018.2,1
3346.439625263214,2.3363449399834435,19.59390640258789,480.17578125,1018.6,1
3347.449334383011,1.636057468439569,20.084571838378906,489.84375,1018.9,1
3348.44172000885,2.369691962437914,19.626617431640625,486.62109375,1019.2,1
3349.4509949684143,2.3363449399834435,19.5898175239563,480.17578125,1019.4,1
3350.441696882248,2.403038984892383,19.647061824798584,496.2890625,1019.9,1
3351.4509224891663,2.403038984892383,20.051860809326172,522.0703125,1020.0,1
3352.445210456848,2.369691962437914,19.622528553009033,499.51171875,1020.2,1
3353.4555978775024,1.9028336480753305,19.602084159851074,493.06640625,1020.4,1
3354.4460966587067,2.803203254346026,20.04777193069458,493.06640625,1020.5,1
3355.450824022293,2.3363449399834435,20.064127445220947,489.84375,1020.6,1
3356.4434373378754,2.403038984892383,20.010972023010254,496.2890625,1021.2,1
3357.440686225891,1.8361396031663908,19.610261917114258,489.84375,1021.2,1
3358.4503688812256,2.6364681420736744,19.647061824798584,496.2890625,1021.3,1
3359.4426193237305,2.503080052255795,19.610261917114258,499.51171875,1021.6,1
3360.4520392417908,2.469733029801324,19.6388840675354,493.06640625,1021.6,1
3361.4460270404816,2.3363449399834435,20.015060901641846,489.84375,1021.9,1
3362.456119298935,2.369691962437914,20.051860809326172,509.1796875,1022.4,1
3363.4466967582703,2.5364270747102653,20.04368305206299,496.2890625,1022.6,1
3364.4546620845795,2.369691962437914,19.602084159851074,493.06640625,1022.9,1
3365.447159051895,2.403038984892383,19.95781660079956,499.51171875,1022.9,1
3366.4584379196167,2.369691962437914,19.626617431640625,499.51171875,1023.0,1
3367.451438188553,2.403038984892383,19.647061824798584,493.06640625,1023.2,1
3368.4593641757965,2.403038984892383,19.647061824798584,489.84375,1023.5,1
3369.448852300644,2.369691962437914,20.080482959747314,499.51171875,1023.6,1
3370.461914539337,2.369691962437914,20.722436904907227,493.06640625,1023.9,1
3371.45481300354,2.6698151645281456,20.076394081115723,493.06640625,1024.1,1
3372.4488134384155,2.403038984892383,20.051860809326172,483.3984375,1024.4,1
3373.4580433368683,2.469733029801324,20.035505294799805,476.953125,1024.5,1
3374.4522976875305,2.403038984892383,20.088660717010498,489.84375,1025.0,1
3375.458442211151,2.369691962437914,19.61435079574585,499.51171875,1025.1,1
3376.451711177826,2.369691962437914,20.02732753753662,493.06640625,1025.4,1
3377.461083173752,2.603121119619206,19.651150703430176,0.0,1025.5,1
3378.4543874263763,2.403038984892383,19.606173038482666,499.51171875,1025.7,1
3379.462350845337,2.403038984892383,19.66341733932495,499.51171875,1026.3,1
3380.4509558677673,2.403038984892383,19.602084159851074,493.06640625,1026.3,1
3381.443810224533,2.403038984892383,19.647061824798584,496.2890625,1026.6,1
